IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen,Malicious
6,10.215.173.1,46510,142.250.81.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.309-05:00,2025-09-13T21:06:33.508-05:00,
6,10.215.173.1,51682,142.250.176.202,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.410-05:00,2025-09-13T21:06:33.618-05:00,
6,10.215.173.1,51694,142.250.176.202,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.454-05:00,2025-09-13T21:06:33.674-05:00,
6,10.215.173.1,51702,142.250.176.202,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.463-05:00,2025-09-13T21:06:33.674-05:00,
6,10.215.173.1,51714,142.250.176.202,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.482-05:00,2025-09-13T21:06:33.674-05:00,
6,10.215.173.1,51722,142.250.176.202,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.484-05:00,2025-09-13T21:06:33.654-05:00,
6,10.215.173.1,51734,142.250.176.202,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.497-05:00,2025-09-13T21:06:33.729-05:00,
17,10.215.173.1,53924,83.149.84.236,12588,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,338,1,1,2025-09-13T21:06:33.603-05:00,2025-09-13T21:06:33.737-05:00,
6,10.215.173.1,34894,142.250.80.106,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.620-05:00,2025-09-13T21:06:33.977-05:00,
6,10.215.173.1,34896,142.250.80.106,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.629-05:00,2025-09-13T21:06:33.977-05:00,
6,10.215.173.1,34900,142.250.80.106,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.662-05:00,2025-09-13T21:06:33.977-05:00,
6,10.215.173.1,34906,142.250.80.106,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.681-05:00,2025-09-13T21:06:34.014-05:00,
6,10.215.173.1,34916,142.250.80.106,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.685-05:00,2025-09-13T21:06:34.014-05:00,
6,10.215.173.1,34920,142.250.80.106,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.723-05:00,2025-09-13T21:06:34.014-05:00,
17,10.215.173.1,53924,120.233.34.172,6890,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,338,1,1,2025-09-13T21:06:33.744-05:00,2025-09-13T21:06:34.014-05:00,
6,10.215.173.1,58752,142.251.40.202,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.869-05:00,2025-09-13T21:06:34.177-05:00,
6,10.215.173.1,58754,142.251.40.202,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.898-05:00,2025-09-13T21:06:34.145-05:00,
